,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,66.2574354,0.8109373,3399.6805,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,72.1755726,0.5454952,6748.9239,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,77.4544456,0.2421784,29773.9501,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,77.1816552,0.5587046,5642.0075,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,79.9472222,0.5843475,4695.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,89.2684953,1.4186522,476.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,73.1333695,1.1850984,1399.0073,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,69.2065841,0.3270419,19925.0018,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,62.7563997,0.5603809,7442.9155,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,74.4048942,1.2639826,1192.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,71.9385439,0.6966036,4160.0675,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,66.1039642,1.0087292,2202.0504,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,73.6994515,0.383463,13182.0218,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,66.0564222,0.5613696,7115.0001,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,71.2865694,0.7694805,3456.9854,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,67.7849419,0.6853596,4648.9533,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,60.7886072,0.700947,4851.3666,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,81.2986042,0.4942857,6223.018,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,77.8036953,0.5860616,5027.9893,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,76.7571636,0.8667068,2375.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,70.6025998,0.40604,12589.0247,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,76.3815829,0.5993611,5021.8345,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,68.2070024,0.6102447,5823.0758,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,58.3757968,0.8803678,3135.093,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,69.0501417,1.1665051,1570.5434,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,68.2637377,0.4313789,11642.0106,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,68.0225484,1.6650945,784.547,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,73.751086,0.9351806,2213.547,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,78.5949249,0.8908154,2120.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,76.1275118,0.512098,6929.9977,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,73.1628829,0.9502107,2174.6373,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,72.8516688,0.8955236,2466.2015,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,74.2671255,0.3457366,15988.0019,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,66.7866078,0.4172366,12742.0055,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,66.4991787,0.6725493,4925.1957,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,74.0926365,0.6339937,4775.6044,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,70.612489,0.3867419,13874.0084,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,78.7063276,1.1196114,1336.982,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,63.9294526,0.5799086,6857.0063,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,70.9048657,1.3487768,1134.0083,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,66.5026431,0.5479626,7419.0388,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,70.1546296,0.3019035,22971.9063,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,74.036092,0.7709846,3233.8671,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,72.6196669,0.4669137,9120.5227,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,82.0564823,1.1627759,1089.0014,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,78.1325035,0.459884,8078.5658,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,73.7221027,0.5664801,6036.9697,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,67.111881,0.8677524,2931.209,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-01-08,2021-01-29,21,57.7170689,1.8179833,738.3964,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,68.8163791,1.5206707,928.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,60.8456562,0.6931798,4958.1276,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,66.9663258,0.8193978,3294.7596,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,72.8721285,0.5438273,6684.2885,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,77.8202945,0.2425439,29340.5336,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,76.8727597,0.5668538,5532.9169,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,80.0728599,0.5850939,4661.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,89.2823274,1.4208356,474.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,72.6817282,1.2069524,1363.0073,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,69.3456756,0.3297902,19545.0016,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,63.7329651,0.5587371,7403.9093,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,74.0644652,1.2662637,1198.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,72.0939858,0.7000884,4104.7916,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,64.8274885,1.0295978,2150.9353,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,74.253717,0.3847711,12913.0229,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,66.828027,0.5632335,6988.0009,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,72.6909102,0.7615191,3423.1485,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,68.3678281,0.6867881,4584.9571,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,61.4213496,0.7037542,4784.3662,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,81.3460373,0.4978998,6121.016,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,77.6799162,0.5932141,4926.989,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,76.1468508,0.8795282,2348.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,70.6070062,0.4089561,12409.0425,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,76.4488103,0.6056696,4908.0848,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,68.4810841,0.6115027,5772.2499,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,58.9997962,0.8914658,3043.8777,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,68.8940044,1.1737526,1555.5085,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,68.7760607,0.4334312,11431.0114,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,69.8354556,1.6695261,755.7642,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,75.4860891,0.9301868,2138.6472,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,78.6887884,0.8979018,2080.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,76.4640933,0.5165776,6743.9977,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,73.8089922,0.9153193,2307.3647,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,72.1446101,0.9084274,2435.1889,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,74.650642,0.3466691,15746.0007,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,67.3279692,0.4199526,12473.0041,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,66.7077123,0.679611,4808.381,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,73.4558061,0.6442964,4697.0402,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,71.2787048,0.3881254,13590.0075,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,79.2512079,1.1246836,1299.984,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,64.4879282,0.5842928,6708.0056,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,71.4136655,1.3486664,1122.3562,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,66.8328019,0.5535143,7235.0371,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,70.757588,0.3022138,22654.6625,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,73.6551413,0.7881409,3123.8575,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,73.2630767,0.4666211,8996.3797,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,81.4468772,1.191721,1064.0015,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,78.3774749,0.4629978,7905.6921,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,73.0916892,0.571965,6011.9523,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,66.5378332,0.8775571,2891.159,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-01-09,2021-01-29,20,58.7539225,1.8534652,705.4247,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,68.5741146,1.5197881,933.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,61.8791936,0.6995592,4820.1192,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,66.4107622,0.8292588,3243.8324,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,72.8482634,0.5474228,6600.4127,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,77.9803652,0.2434554,28970.5401,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,76.9979085,0.5690758,5468.9753,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,80.830955,0.5817698,4578.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,88.9246647,1.4616356,461.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,73.3084296,1.2111071,1334.0219,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,69.3531558,0.3323626,19241.0012,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,64.0669576,0.560498,7327.907,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,75.8099789,1.244005,1185.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,72.1325451,0.7086191,4003.1588,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,65.5695864,1.0327949,2116.4915,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,74.5922511,0.387387,12629.0233,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,67.0236353,0.5704066,6793.0009,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,73.7445915,0.7550627,3396.1191,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,69.0392107,0.6894134,4497.2637,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,61.5491543,0.7139936,4642.3661,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,81.4317289,0.5025059,5988.0145,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,77.8577335,0.5959546,4853.9749,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,77.0694849,0.8777108,2294.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,70.9046052,0.4138346,12046.0602,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,76.9230338,0.610288,4766.1258,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,68.8397108,0.619234,5594.109,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,60.3185469,0.8972298,2973.2478,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,69.9725742,1.16939,1536.4809,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,69.0317639,0.4380074,11143.0128,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,71.7378749,1.6852136,713.9099,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,76.1634491,0.9296274,2100.7396,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,78.3113138,0.9080197,2060.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,76.7421505,0.5214559,6563.9979,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,74.4985263,0.8748936,2482.0042,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,70.8006901,0.9230021,2426.6361,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,74.8211479,0.3478562,15569.0,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,68.1027698,0.4212945,12239.0041,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,67.2647975,0.6864691,4672.624,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,73.8467535,0.6452992,4638.0433,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,71.5139877,0.3914122,13297.0076,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,79.8410763,1.1284331,1263.9855,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,64.9684016,0.5872754,6599.0049,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,71.6228587,1.3700155,1082.8526,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,67.2143678,0.5588193,7056.7189,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,71.3305394,0.3029468,22282.4103,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,73.8181006,0.7925292,3077.0421,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,74.3804659,0.4654532,8795.8558,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,82.1068312,1.1879758,1041.0016,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,78.4422131,0.4658662,7791.6881,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,74.1844148,0.5687248,5920.935,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,67.1156272,0.8855813,2814.2088,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-01-10,2021-01-29,19,59.062908,1.8500801,706.4001,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,67.814705,1.5633815,893.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,62.1432444,0.7058305,4722.1145,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,67.0483528,0.83711,3152.8276,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,73.4607295,0.5450818,6561.7666,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,78.2480612,0.2439792,28593.4173,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,76.8381859,0.5721846,5435.9737,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,81.1191224,0.5868663,4447.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,88.4311971,1.4913104,460.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,73.8923125,1.2034503,1332.0219,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,69.8142451,0.3347533,18806.0004,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,64.7158963,0.5594804,7294.916,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,76.4422092,1.2502811,1152.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,72.5509783,0.716243,3881.9448,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,65.6422655,1.0470484,2057.1907,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,74.6815284,0.392142,12296.0022,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,67.5279168,0.570934,6727.0031,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,73.2807428,0.7629068,3364.1181,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,68.8238199,0.6895544,4512.5763,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,62.3462079,0.7178731,4555.3669,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,81.1496261,0.5094886,5893.016,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,78.1120657,0.5961973,4809.975,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,77.9010048,0.877449,2236.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,71.304138,0.4161143,11817.043,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,77.0075449,0.6122837,4722.9481,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,68.7224483,0.6258202,5488.2292,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,61.181869,0.9135996,2845.4149,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,71.1980014,1.1678817,1503.463,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,69.346113,0.4404814,10956.0149,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,70.2457499,1.745629,685.9069,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,77.4458748,0.913249,2094.3337,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,78.6570552,0.9120852,2018.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,77.4177097,0.5206242,6449.998,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,75.0911015,0.83735,2667.6508,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,70.7030235,0.9273288,2408.7588,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,74.9963376,0.3486431,15427.0007,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,68.0706107,0.4257784,11989.0018,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,67.4235228,0.6891592,4624.6241,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-01-11,2021-01-29,18,74.779688,0.6426125,4567.0496,state,fb-survey
