,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
6,ct,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,76.8695169,0.8046725,2746.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,80.7603844,2.5183399,245.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,71.7766432,1.6095057,782.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,65.6945073,0.4491793,11170.0001,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,59.4887855,0.7819949,3940.9649,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,73.1720259,1.8477047,575.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,68.103712,0.9505056,2404.3714,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,63.3621053,1.3347579,1303.032,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,69.9800109,0.5436099,7109.0225,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,64.9668609,0.7316248,4252.0079,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,67.032111,1.0482816,2011.0278,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,65.6402454,0.8912392,2839.4336,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,57.7141564,0.956414,2667.9981,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,78.771783,0.6810659,3605.005,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,75.1272107,0.8223763,2762.9982,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,72.153538,1.208383,1376.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,68.274977,0.5381209,7480.0388,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,75.8933721,0.7778119,3024.0652,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,66.5814006,0.803658,3445.0744,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,58.0874707,1.1676296,1785.7314,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,66.2440596,1.5475849,933.6588,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,64.7130941,0.6007637,6327.0084,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,60.209676,2.1683383,509.5534,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,73.3721499,1.2199283,1312.8005,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,75.3131347,1.244219,1201.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,74.151754,0.686245,4069.9978,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,71.0011779,1.2578585,1301.3147,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,67.7273039,1.2329876,1437.7441,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,71.4677419,0.481127,8809.0013,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,65.2391622,0.5426224,7701.995,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,61.7032425,0.9144271,2825.9978,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,71.5303908,0.8433595,2863.1668,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,68.1154344,0.5080259,8415.0038,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,75.6868848,1.5612001,754.995,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,62.5276807,0.7894006,3760.0008,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,67.5415874,1.7874698,686.1532,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,62.6413337,0.7183097,4535.5384,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,67.1194914,0.4180472,12628.0566,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,71.6898723,1.0359355,1891.186,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,71.5174573,0.6187828,5320.0328,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,76.33313,1.7849875,567.0006,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,76.131497,0.6325869,4540.9754,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,68.5784327,0.7588537,3741.9611,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,66.9347646,1.1402987,1702.104,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2020-12-24,2020-12-26,2,57.6476394,2.3241397,451.9961,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,67.1268168,1.8326782,657.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,60.3011003,0.8672174,3183.0813,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,63.2681654,0.9982634,2332.0486,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,69.3144935,0.7049271,4280.2485,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,75.000808,0.303652,20334.7894,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,73.5213508,0.7007929,3963.9656,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,77.5028872,0.7407052,3178.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,82.7403588,2.1927865,297.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,70.7043487,1.5120305,906.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,65.9244303,0.4145787,13069.9999,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,60.2425968,0.7193929,4627.9584,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,73.4985276,1.6753077,694.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,68.1136545,0.8710901,2862.2845,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,63.6024785,1.2414576,1502.042,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,70.1663079,0.4986398,8419.0226,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,65.2973926,0.6734011,4997.0115,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,67.3162888,0.9628788,2373.0574,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,65.5110281,0.8308776,3272.8084,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,58.1077559,0.8902891,3071.1827,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,79.1965553,0.623358,4240.0055,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,75.6667455,0.7482054,3288.9977,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,73.0022123,1.110217,1599.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,68.7620241,0.4979442,8663.0378,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,75.5999811,0.7194199,3564.0764,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,66.5768706,0.7394011,4070.1491,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,58.4251354,1.0785115,2088.2427,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,66.9537442,1.4204117,1096.6516,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,65.1337035,0.5517051,7461.0093,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,62.2047595,2.0069827,583.6782,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,72.6293828,1.1325679,1549.7742,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,74.9690991,1.1569255,1402.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,74.2925117,0.6338301,4753.9975,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,71.8822357,1.1533385,1519.4584,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,67.0916534,1.1451183,1683.7354,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,71.3081749,0.4441803,10370.0016,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,65.468296,0.5023087,8959.9922,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,61.9049316,0.8404057,3338.9973,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,71.9967259,0.7738647,3366.5996,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,69.4577407,0.465025,9810.0045,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,78.0422441,1.4050778,867.9945,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,63.5643722,0.7304241,4341.0009,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,68.1641094,1.6357538,811.03,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,63.0422596,0.663705,5289.1643,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,67.6395045,0.3844018,14813.0578,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,72.3264458,0.9507662,2214.1884,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,71.391607,0.5769252,6136.2296,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,77.9231361,1.6035724,669.0008,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,76.4242843,0.5800014,5355.971,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,69.6260858,0.6912458,4425.9623,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,66.6691069,1.0631204,1966.1049,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2020-12-25,2020-12-27,2,59.2012536,2.1449389,524.9862,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,68.0081669,1.6626955,787.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,59.5799763,0.7987016,3775.0939,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,63.5987675,0.9193534,2739.049,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,70.1500978,0.6443126,5044.0332,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,75.3241535,0.2785927,23947.8641,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,73.6575891,0.6434869,4685.9056,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,77.7749522,0.68084,3729.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,83.1179329,2.0022862,350.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,70.997848,1.3852809,1073.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,65.6515476,0.3818944,15461.9996,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,60.598358,0.6625673,5438.9516,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,74.5631326,1.5134871,828.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,68.7674769,0.8003158,3353.2612,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,63.8457818,1.1349333,1792.0516,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,70.3544407,0.455171,10067.0454,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,65.4729123,0.6185718,5908.0117,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,67.919091,0.8849948,2782.0,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,66.1086155,0.7674751,3803.8095,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,58.0270954,0.815957,3658.1824,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,78.844933,0.5790831,4974.0065,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,76.0629218,0.681956,3914.9972,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,73.1107143,1.0261432,1867.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,69.021513,0.4575787,10212.0541,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,75.7357375,0.658331,4240.1316,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,66.4556585,0.6828982,4780.1261,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,57.9800683,0.9974208,2448.9347,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,67.2035239,1.3018928,1300.3754,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,65.1018052,0.5085999,8783.0112,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,60.9373592,1.8467679,697.944,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,73.2311729,1.041621,1806.7826,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,75.6568128,1.0511022,1667.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,74.1605726,0.5834619,5628.9967,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,72.5331706,1.0150194,1933.733,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,67.2248368,1.0578907,1968.7612,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,71.4794998,0.4067346,12323.0016,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,65.3823646,0.4623951,10585.993,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,62.021573,0.7776481,3895.0539,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,72.4343921,0.7102075,3958.6028,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,69.5854397,0.4287701,11512.0057,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,78.1347713,1.2823092,1038.9935,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,63.2691587,0.6755651,5092.001,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,69.1552613,1.5071911,939.0088,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,63.5517699,0.6149548,6125.1632,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,67.6519399,0.352881,17574.0577,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,72.4595392,0.8777607,2590.0879,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,71.213715,0.531667,7252.2011,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,79.0501462,1.4497012,788.0008,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,76.5357187,0.5339505,6298.9677,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,69.9281228,0.6351328,5212.9466,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,66.8179186,0.9696536,2358.106,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2020-12-26,2020-12-28,2,59.8536158,1.9608286,624.9677,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,67.3235279,1.6624343,796.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,58.8440548,0.7899326,3881.102,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,64.4682177,0.9028872,2809.9308,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,71.5395537,0.6218075,5265.9418,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,75.4870012,0.2747111,24519.767,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,74.2123623,0.6316328,4796.875,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,77.9269638,0.6689339,3844.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,83.2291566,1.9344646,373.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,69.848103,1.3774414,1110.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,66.2839431,0.3757948,15824.9992,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,61.13669,0.6532997,5566.9436,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,74.2185918,1.4737429,881.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,69.0480818,0.7883952,3438.3593,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,64.3568946,1.1089109,1865.4229,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,70.5206919,0.4435055,10569.0448,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,65.4474165,0.6097156,6083.0091,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,68.6633239,0.8678237,2857.0295,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,66.548588,0.7522926,3933.5053,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,57.3948801,0.8081244,3744.3674,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,79.039283,0.5697855,5103.0085,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,75.691999,0.6731057,4060.997,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,73.6350618,1.0103002,1902.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,69.0301603,0.4526932,10432.055,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,75.6294984,0.6512686,4345.4567,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,66.5483863,0.6724548,4922.9841,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,58.1604928,0.985713,2504.4575,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,66.9196714,1.2987573,1312.4043,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,65.3001171,0.4976886,9148.0108,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,62.2771823,1.8378426,695.5309,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,72.6660721,1.048458,1806.8896,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,75.6629756,1.0287286,1740.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,73.7110847,0.5822463,5715.997,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,73.3869885,0.9385962,2216.9481,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,68.7488188,1.0319292,2017.5852,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,71.7137749,0.401654,12574.001,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,65.3385001,0.4550501,10936.996,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,62.5725875,0.7580892,4075.0534,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,72.6816341,0.7050319,3994.495,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,70.343266,0.4200577,11823.0052,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,79.0963641,1.2530741,1052.9915,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,63.3852243,0.6693562,5180.0011,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,69.4137408,1.4871958,959.921,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,64.1454622,0.6061587,6259.4683,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2020-12-27,2020-12-29,2,67.8457211,0.3461376,18208.0551,state,fb-survey
