FIPS,State,County,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010
01065,AL,Hale,-0.664,-6.948,14651,-7.704,0.756,-0.07,-8.29,-4.11,1.63,0.19511927,24.47,24.84,15.04,39.42,58.79,0.22,0.15,0.89,0.56,-8.67,-8.03,40.00,-23.33,-10.83,-11.11,6213,9265,35,23,140,88,0.577685229,0.033586351,0.275408074,0,16.3538874,42.61741634,19.40224407,7.516631913,14.10982028,2.6,19.15871333,12.91975963,71.47401909,86,14887,0.053738161,1954,4292,1647,10071,1421,5658,0.141062672,757,5,0,731,4044,1084,5658,0.275408074,41,0.02686908,4,8,21,41,643.94,2370,15760,3915,35.5,296,-747,15364,15246,15745,15046,15361,-11,119,15015,14828,14801,-1213,14749,15762
01067,AL,Henry,0.186,-0.526,17205,1.636,-2.162,0.156,6.08,3.80,-0.89,0.624196806,30.80,22.64,17.59,67.80,28.41,0.26,0.31,2.25,1.02,10.18,-6.33,350.00,63.64,56.22,45.45,11731,4915,45,54,389,176,1.080355057,0.09927587,0.706610605,0.209926526,19.82411441,33.54154681,21.02408153,7.635407249,17.97485,2.52,10.00149948,13.81016644,82.80101964,185,17124,0.035038542,2558,4081,2412,12167,2187,6669,0,929,17,14,921,5522,667,6669,0.706610605,121,0.110955384,19,6,0,121,561.75,3044,17302,3918,102,-146,621.5,17153,17129,17296,17079,17377,27,-374,17101,17072,17115,283,17173,17299
01069,AL,Houston,1.061,4.012,105882,2.019,1.993,0.239,14.37,9.42,4.63,0.745421225,175.13,24.55,14.45,68.67,25.64,0.79,0.39,2.95,1.73,8.43,19.97,47.08,23.58,166.93,114.51,69731,26038,806,393,2995,1759,2.268284269,0.278863845,0.643015946,0.619060963,14.31141733,31.63268153,23.70080058,9.328014728,21.02708583,2.63,15.55295137,12.08570046,65.57715334,2367,104352,0.12074517,16993,22680,10261,71698,15076,39253,0.625766636,6688,291,243,4744,25741,6105,39253,1.034000307,1079,0.15524379,162,126,653,671,579.82,14675,101547,24926,663,4114,8375,103371,103643,101798,104158,102488,243,2029,104260,104218,104378,2055,104770,101560
01071,AL,Jackson,0.01,-2.929,51626,-0.795,-2.134,0.263,-1.30,-1.91,0.27,0.253802405,49.38,22.52,16.48,90.06,3.33,0.31,1.28,2.52,2.59,-2.57,-11.54,34.15,-26.65,119.51,27.95,47937,1771,165,680,1339,1378,1.725726571,0.297539064,0.449188006,0.290894987,17.53122901,40.78173271,18.22699799,9.276024177,14.18401612,2.49,10.42373703,12.75089693,74.09095317,899,52094,0,6785,15181,6526,37225,5280,20626,0.310976312,3453,155,60,2630,15282,2150,20626,1.078819058,562,0,0,0,162,234,1077.87,8773,53227,11985,137,145.5,-1033,53079,52957,53184,52562,53214,140,-1135,52195,51988,51828,-423,51621,53223
01073,AL,Jefferson,-0.13,0.054,658573,-2.212,2.267,0.843,-0.54,-2.57,3.15,1.749912769,592.53,23.47,13.13,51.67,41.84,1.38,0.22,3.87,1.10,-10.40,6.12,53.75,8.90,147.84,36.59,340213,275511,9085,1431,25488,7275,4.032478042,0.395670807,1.24717378,1.337937484,10.25667882,26.75026519,22.29861031,8.278215059,32.41623062,2.47,17.18009842,10.84530361,62.79912925,26610,659892,0.382789911,100061,120037,46025,448732,145462,260924,1.347796306,37147,2611,3491,28298,163858,44827,260924,1.727403878,11399,0.091681669,605,2526,8894,8230,1111.28,86443,658466,154528,11585,20828.5,-17042.5,658061,659265,658215,659972,658109,5548,14920,660455,660343,659599,-14562,659429,658567
01075,AL,Lamar,-0.555,-4.767,13805,-2.139,-2.628,0.007,-8.43,-10.03,-1.42,0.690824593,24.08,22.16,18.76,86.12,11.23,0.03,0.16,1.24,1.26,-8.42,-13.90,-55.56,60.00,-13.04,125.93,12542,1635,4,24,180,183,0.617239647,0.086126462,0.409100696,0,17.59830183,39.92722127,20.84302032,9.147882341,12.48357424,2.3,10.76330767,14.17810512,76.44794108,86,13933,0,2062,3950,1741,9893,1235,5974,0.050240436,905,12,0,847,4567,643,5974,0.444986722,62,0.035886026,5,0,7,57,604.85,2732,14564,3227,110,-226,-1597,14248,14212,14496,14067,14291,1,-381,13927,13928,13882,-310,13882,14564
01077,AL,Lauderdale,0.135,-0.009,92729,1.819,-1.828,0.343,5.39,2.42,0.26,0.601437999,138.85,21.55,16.78,85.46,9.91,0.73,0.35,2.25,1.41,2.57,6.56,121.31,47.49,132.89,87.64,79228,9190,675,323,2082,1306,2.057568721,0.307825242,0.561646055,0.804902114,12.57941951,35.96462186,21.02508316,6.49072191,23.94015356,2.35,11.69185231,13.8728774,68.48418757,1905,92585,0.047523897,13336,22812,7979,63429,15185,38514,0.847869525,4117,285,310,5343,26376,4503,38514,0.696657126,645,0.025922126,24,44,785,520,667.70,15553,92709,19982,529.5,227,2127.5,92662,92701,92737,93000,92607,318,-1695,92459,92425,92564,1687,92604,92709
01079,AL,Lawrence,-0.052,-4.129,32924,-3.002,-1.127,-0.044,-1.33,-3.40,1.49,0.355565751,49.72,23.19,14.56,76.94,11.41,0.12,5.61,1.67,4.30,-1.78,-15.09,24.24,4.84,56.40,38.00,26420,3917,41,1928,574,1478,0.976756806,0.153748756,0.726538241,0.202950589,21.02586023,41.504595,18.6407352,7.125454157,11.70335542,2.57,11.73210522,11.88041527,79.0960893,324,33171,0,4361,9710,4919,23395,2738,12811,0.093455126,1667,51,26,1522,10133,1503,12811,0.726538241,241,0.003014681,1,0,31,241,690.68,4999,34339,7964,124,519.5,-1184,33806,33575,34342,33444,34051,-15,-387,33135,33227,33063,-1031,32941,34337
01081,AL,Lee,0.541,16.867,164542,11.806,5.061,3.078,21.86,14.78,6.08,1.964827168,230.85,22.53,9.07,69.81,22.58,2.58,0.28,3.26,1.61,16.14,22.04,93.94,58.17,177.87,111.32,97900,31674,3615,397,4571,2259,5.452422357,0.617125064,0.360355836,1.903222003,9.526466501,24.06093401,23.33557923,8.991662105,34.08535815,2.58,13.77899045,7.683627238,60.3321375,8685,159287,0.226634942,22166,22855,9049,94988,32377,59373,3.399524129,8541,983,1130,4562,35821,8181,59373,0.917212327,1461,0.128698513,205,361,5415,574,607.54,12716,140247,31591,2268,7019,17059,148567,151809,140794,154511,144130,4334,7126,156954,159168,161440,16622,163656,140287
01083,AL,Limestone,2.847,18.915,98915,16.232,2.683,0.613,26.05,18.75,4.37,0.687475366,147.84,23.99,12.31,78.65,12.50,1.10,0.59,5.55,1.77,20.26,18.92,299.56,66.21,163.85,145.08,65112,10350,911,487,4591,1468,3.695783003,0.308429695,1.526028457,0.846666252,15.74485955,30.27187607,21.06728466,7.459483,25.45649672,2.81,10.80433294,10.91016622,78.01780489,3439,93052,0.083824098,13545,19463,10123,64294,16367,32126,0.842539655,4796,287,272,3505,25064,3471,32126,2.160082534,2010,0.103168121,96,78,784,1420,559.94,10187,82782,19859,453.5,2885,12368,87326,88916,83181,90599,85557,510,2232,91565,92847,94130,13502,96177,82786
01085,AL,Lowndes,-2.486,-13.845,9726,-13.429,-0.416,-0.044,-16.14,-13.35,3.23,-0.0482518,15.78,24.18,14.65,25.14,73.31,0.12,0.22,0.77,0.53,-17.98,-15.83,-6.67,66.67,2.35,11.11,2841,8283,14,25,87,60,0.312622118,0.107463853,0.068386088,0,22.50566893,38.57709751,17.41780045,7.383786848,14.11564626,2.43,28.0861244,13.97129187,73.66028708,32,10236,0,1229,2722,1588,7056,996,4180,0,521,11,0,584,3079,1174,4180,0.068386088,7,0.136772177,14,0,0,7,715.91,1655,11299,2732,-6.5,434.5,-1798,10851,10661,11289,10494,11140,-5,-47,10350,10248,10097,-1516,9974,11296
01087,AL,Macon,-1.381,-15.982,18068,-13.88,-2.102,0.056,-11.01,-9.52,-0.89,0.671601447,35.23,20.60,14.13,15.23,82.19,0.35,0.13,1.08,1.06,-1.92,-13.14,-16.48,-28.21,34.10,30.29,3267,17631,76,28,232,228,1.05489661,0.078723628,0.288653301,0.248788791,18.25298723,30.14421096,23.88957561,7.029254223,20.68397198,2.19,19.62812623,14.8749509,65.74571167,201,19054,0.194184948,2899,3658,2215,12135,2510,7637,0.14170253,853,15,19,1136,5021,1499,7637,0.288653301,55,0.351632203,67,37,27,55,608.89,3031,21452,4420,161.5,-214,-2289.5,20608,20021,21505,19641,21284,12,-452,19296,19060,18793,-2985,18321,21448
01089,AL,Madison,1.609,10.953,372909,7.764,3.19,1.254,21.00,14.10,5.50,2.072617138,417.68,23.74,12.21,66.14,23.75,2.44,0.70,4.60,2.47,12.70,27.02,59.92,12.97,194.76,58.20,221445,79517,8167,2335,15404,8255,5.473486967,0.783085356,1.137711153,1.416808944,8.867239576,20.82490719,20.46557417,8.145702156,41.6965769,2.4,11.99881588,9.881175304,67.22613868,19571,357560,0.398534512,49892,50768,21617,243785,101650,145256,2.088041168,19858,2800,2058,14353,97650,17429,145256,1.630775255,5831,0.364414364,1303,1425,7466,4068,801.59,40873,334811,79490,5762,15279,39187.5,342730,346625,336095,349796,339565,4214,10720,352977,356729,361762,26094,367004,334807
01091,AL,Marengo,-1.013,-9.988,18863,-8.866,-1.121,0.367,-6.71,-9.18,1.56,0.921822372,21.52,24.69,16.28,45.69,51.54,0.25,0.15,1.67,0.78,-9.21,-6.42,43.24,63.16,60.73,53.27,9607,10838,53,31,352,164,0.445286109,0.220083939,0.148428703,0.167353244,16.20942099,39.76928196,19.62582267,8.984692746,15.41078163,2.48,11.92070031,13.41400618,71.22811535,87,19538,0,2654,5378,2192,13523,2084,7768,0,1215,43,13,1042,5533,926,7768,0.148428703,29,0.076773467,15,0,0,29,976.88,3424,21027,5191,208,353,-2071.5,20375,20119,20956,19986,20661,77,-235,19766,19525,19396,-1858,19056,21048
01093,AL,Marion,-0.138,-3.592,29709,-0.548,-3.044,0.169,-1.40,-5.44,-1.16,0.491376819,41.46,21.66,18.34,92.63,3.83,0.17,0.31,2.05,1.11,-2.99,4.16,17.78,4.44,75.56,57.14,28509,1178,53,94,632,341,1.254797263,0.170198565,0.600700818,0.704225352,20.33810996,34.81783272,22.67959165,9.024070432,13.14039524,2.41,11.75892565,15.86144776,75.36030134,376,29965,0,4843,7435,4343,21354,2806,12212,0.210245286,1927,51,86,1937,9203,1436,12212,0.827632238,248,0,0,0,63,180,742.29,5645,30776,6665,153,-360.5,-1695,30484,30224,30816,30199,30652,52,-938,30119,29960,29792,-169,29750,30776
01095,AL,Marshall,0.628,3.922,96774,1.725,2.197,0.86,13.12,6.36,5.27,3.744434604,164.39,25.00,14.90,83.92,1.49,0.51,0.61,12.08,1.68,3.97,16.33,142.35,39.71,141.37,73.78,78060,1389,475,570,11238,1564,6.563665983,0.272216091,3.202480425,3.799862448,19.09213751,31.13883477,22.19376532,8.3542832,19.2209792,2.7,11.96985328,12.52579092,70.36623109,6245,95145,0.098796574,14125,19818,12151,63644,12233,34896,0.505544169,5317,259,1326,4371,24555,4177,34896,4.961900258,4721,0.690524988,657,94,481,3047,565.84,13862,93019,23259,3086.5,4347.5,5239,94260,94356,93122,94257,93895,801,2046,94585,95113,95572,1606,96170,93019
01097,AL,Mobile,-0.169,-0.025,413210,-2.789,2.764,1.111,3.29,-1.10,4.96,1.285765348,335.92,25.08,12.91,59.06,34.45,1.82,0.86,2.41,1.46,-2.35,7.10,34.08,34.33,103.31,44.48,243904,142272,7507,3541,9936,6022,3.279321081,0.41889842,0.277577479,1.061406267,13.77282597,33.48445619,21.80238316,8.000749012,22.93958567,2.6,17.46764123,10.90476221,64.8908112,13598,414659,0.183524293,60545,92986,38247,277699,63703,155831,1.540784114,22218,1737,1654,16993,101120,27220,155831,0.892540618,3701,0.139150483,577,761,6389,1151,1229.44,53321,412992,103581,5144,19833.5,-4384.5,413816,413918,413315,414149,413068,4593,11424,414462,414945,414045,-11529,413908,413139
01099,AL,Monroe,-1.562,-9.876,20733,-8.159,-1.717,-0.096,-5.16,-10.14,1.91,-0.024672067,22.49,25.32,15.68,54.71,41.53,0.29,1.11,0.95,1.45,-9.60,-1.05,-2.90,10.34,15.79,74.87,12621,9581,67,256,220,334,0.632205281,0.171997025,0.111565638,0.220885998,16.32556248,46.11683383,15.42423421,8.05096232,14.08240716,2.61,14.222604,14.39440422,60.89090686,136,21512,0,2276,6805,2409,14756,2078,8149,0.302156936,1188,37,18,1173,4962,1159,8149,0.111565638,24,0,0,0,65,24,1025.67,3618,23068,5841,-6,463.5,-2465.5,22581,22170,23005,21926,22796,-22,-395,21717,21548,21290,-1877,21062,23067
01101,AL,Montgomery,-0.008,-1.315,226486,-5.438,4.123,1.636,2.62,-4.59,5.82,0.687246003,292.46,24.49,11.96,38.41,54.47,2.09,0.23,3.62,1.27,-18.32,15.52,118.91,-1.89,211.97,38.18,88099,124928,4792,520,8314,2906,4.679189745,0.505858351,0.730145721,1.566204709,14.42662721,25.51885472,21.1694059,6.806760774,32.07835139,2.45,19.90538209,10.8398731,58.58073134,10619,226941,0.474132043,31763,38289,21646,150042,48131,89835,2.227451188,10213,1148,1407,9738,52626,17882,89835,1.240851146,2816,0.114567222,260,1076,5055,1657,784.25,27421,229363,56167,1535.5,13000.5,-10266,228874,228190,229505,227551,229189,3754,9462,227279,227170,227265,-12481,226504,229375
01103,AL,Morgan,0.399,0.059,119679,-0.939,0.998,0.831,7.59,2.93,3.81,1.946125282,206.25,23.96,14.12,77.48,11.77,0.56,0.78,7.66,1.98,0.00,13.53,35.44,27.65,151.19,70.56,92585,14059,665,928,9156,2364,4.236832827,0.251003173,2.602374037,2.179818604,16.66160149,29.60090444,23.3901849,8.649299182,21.69800999,2.57,12.50931078,12.06458397,72.13775577,5047,119122,0.038615873,19241,24350,13706,82261,17849,45646,0.470945753,7115,299,995,5507,32928,5710,45646,3.247091217,3868,0.181326707,216,46,561,3100,579.34,16871,119490,28624,2164.5,4233,3263,120102,119571,119608,119444,120024,994,1194,119257,119006,118918,-1123,119203,119490
01105,AL,Perry,-1.621,-15.526,8923,-13.983,-1.543,0.123,-10.71,-12.44,1.88,-0.012702176,14.72,24.11,16.70,29.67,68.40,0.28,0.16,1.08,0.41,-13.73,-10.09,650.00,88.89,11.76,-32.81,3142,7244,30,17,114,43,1.507484714,0,0,0.389736928,21.92605331,39.43250215,18.38349097,4.557179708,15.70077386,2.82,25.13803183,24.26112374,72.75089315,143,9486,0,1069,2293,1275,5815,913,3079,0.221378874,265,0,12,747,2240,774,3079,0,0,0.896057348,85,0,21,0,719.66,1769,10591,2553,-1.5,221.5,-1469.5,10163,9999,10563,9801,10450,13,-163,9640,9532,9302,-1477,9070,10575
01107,AL,Pickens,-0.25,0.917,19930,2.091,-1.175,0.354,-5.74,-8.36,-0.58,-0.023945213,22.40,23.30,16.89,55.84,41.37,0.16,0.14,1.59,1.17,-5.56,-8.62,45.45,16.67,112.93,77.10,11027,8169,32,28,313,232,3.266331658,0.123164844,2.448517095,0.584329349,19.42327497,36.74562307,23.61139719,6.769653278,13.45005149,2.49,13.74501992,16.7065073,73.95750332,663,20298,0,3439,5352,2829,14565,1959,7530,0.009853188,986,25,44,1258,5569,1035,7530,2.985515814,606,0.147797813,30,0,2,497,881.41,3336,19746,4601,-5,-121.5,-1746.5,19309,19300,19749,20272,19354,70,-232,20776,20325,20204,413,19980,19746
01109,AL,Pike,-0.385,0.437,33114,-1.025,1.462,2.787,11.13,0.00,3.13,1.067298642,48.95,20.31,12.80,57.41,36.44,1.96,0.56,2.22,1.49,6.17,11.37,514.29,-2.63,100.00,22.50,18887,11990,645,185,730,490,4.296021315,0.419124031,0.140705925,2.372910713,19.00508879,33.25890539,18.56371378,5.618444283,23.55384775,2.73,15.08616957,10.57417511,59.27946653,1435,33403,0.152680897,3575,6405,3660,19258,4536,11547,3.457773254,1082,140,274,1221,6845,1742,11547,0.158668383,53,0.044906146,15,51,1155,47,672.09,4211,32899,6682,317.5,931,-0.5,33215,33715,32970,33199,33025,919,482,33496,33464,33349,-338,33242,32901
01111,AL,Randolph,-0.022,-0.937,22722,0.711,-1.648,-0.253,2.38,1.19,-0.22,0.315055637,39.47,23.89,16.97,75.42,20.09,0.24,0.37,2.83,1.14,2.01,-6.97,8.00,104.88,138.60,89.13,17280,4604,54,84,649,261,1.594755028,0.168335253,0.713209887,0.601642948,21.22251874,36.33879781,19.64036091,7.86631084,14.93201169,2.56,12.46095106,13.2245748,73.41200972,360,22574,0,3091,5719,3340,15738,2350,8643,0.274652255,1238,38,52,1143,6345,1077,8643,1.045450518,236,0.106317002,24,0,62,161,580.55,3888,22913,5473,70.5,-48.5,266,22533,22547,22937,22353,22745,-58,-378,22594,22504,22687,163,22727,22916
01113,AL,Russell,0.306,8.702,57961,4.205,4.497,0.049,6.41,2.80,2.16,0.96777432,82.58,25.50,12.69,52.11,41.41,0.42,0.36,3.68,2.09,-1.20,8.45,28.90,15.24,161.56,107.13,27591,21926,223,189,1946,1104,2.544105269,0.458660437,0.575472833,1.71064204,16.67522465,32.3055199,24.68292683,9.807445443,16.52888318,2.53,17.62532982,10.0351803,59.81090589,1481,58213,0.204421693,9614,12583,6495,38950,6438,22740,0.398536409,3820,267,389,2282,13601,4008,22740,1.123460395,654,0.278288355,162,119,232,335,641.14,6720,52947,13499,482,1077,1397,57500,59149,53321,59224,54852,26,2398,58844,58185,56985,2242,57784,52963
01115,AL,St. Clair,0.968,7.109,89512,5.763,1.346,0.363,29.12,24.24,3.52,0.430239705,132.29,23.72,13.05,87.26,8.49,0.61,0.30,2.05,1.34,25.95,35.12,374.07,8.15,150.15,103.07,72947,7098,512,252,1716,1123,1.71694958,0.21877076,0.348200582,0.475568818,15.24761936,36.02260371,23.12761541,9.141981614,16.46017991,2.65,11.4696009,8.998508019,78.94131543,1499,87306,0.025198726,14038,21865,9255,60698,9991,32172,0.70098275,5549,191,153,2895,25397,3690,32172,0.673493231,588,0.079032369,69,22,612,304,631.90,10909,83593,19826,280,2289,15778,84761,85810,83571,85996,83975,303,1125,86546,87306,87926,4816,88654,83350
01117,AL,Shelby,0.983,11.054,217702,6.636,4.419,0.936,36.14,23.84,10.59,1.364101359,248.54,25.61,10.57,80.16,10.56,1.90,0.23,5.93,1.38,23.17,94.95,152.49,3.85,297.49,161.34,156371,20606,3699,458,11567,2684,5.282565168,0.61866601,1.868305082,1.549892759,7.849562829,20.29395769,22.3194489,7.40681346,42.13021712,2.66,9.319783475,8.866561128,79.67265856,11160,211261,0.209219875,32011,29106,11258,143422,60424,78328,1.533647952,10623,1307,1214,6945,62406,7300,78328,2.562706794,5414,0.230520541,487,442,3240,3947,784.93,20627,195085,49962,1973.5,15315.5,34488.5,200912,204039,196032,206280,197952,1834,8662,208959,211282,213633,13008,215583,195253
01119,AL,Sumter,-1.638,-9.49,12427,-8.529,-0.961,2.272,-6.99,-15.38,0.98,0.183100502,15.23,22.29,14.99,24.01,74.71,0.24,0.08,0.62,0.34,-13.35,-4.06,120.00,-21.43,-47.88,-38.96,3304,10283,33,11,86,47,2.063919908,0.030804775,0,2.100257579,15.75464495,37.78315093,17.95622296,6.681089336,21.82489183,2.4,18.84287696,14.50366554,64.94947494,268,12985,0,1411,2969,1238,7858,1715,5047,1.732768579,525,4,106,732,3278,951,5047,0.207932229,27,0.092414324,12,0,225,0,903.89,2063,13763,3068,27,145,-2268,13440,13394,13730,13270,13490,312,-132,13206,12967,12749,-1171,12634,13763
01121,AL,Talladega,-0.198,-2.67,79978,-1.228,-1.442,0.4,2.45,-1.31,1.51,0.402986183,111.69,23.44,14.09,64.50,31.54,0.40,0.28,2.03,1.34,-0.60,2.96,106.92,33.72,105.79,93.16,53079,25953,329,230,1671,1101,1.726556197,0.296654875,0.446844163,0.452128506,19.01393393,34.93638858,23.61818895,8.1465379,14.28495064,2.46,17.03441908,11.80628522,71.29620785,1391,80565,0.037237014,13255,19607,10671,56122,8017,31407,0.500217216,4572,239,142,3708,22392,5350,31407,0.75715261,610,0.029789611,24,30,403,360,736.78,11591,82291,19285,325.5,1220,-1056,82146,81578,82172,81512,81863,329,-1185,81128,80552,80142,-1009,80137,82353
01123,AL,Tallapoosa,-0.414,-2.674,40367,-0.868,-1.806,0.036,0.34,-0.09,-1.20,0.233874643,58.08,22.15,17.28,69.30,26.55,0.47,0.29,2.50,0.98,-4.96,5.36,166.22,11.21,330.58,80.09,28838,11050,197,119,1042,407,1.469140663,0.022147849,0.95727926,0.45598249,19.52627528,32.89482891,20.22951508,9.002169197,18.34721153,2.43,15.4973249,14.54888132,72.84776265,597,40636,0,5782,9402,5581,28582,5244,16448,0.251008958,2573,9,75,2393,11982,2549,16448,1.122157693,456,0.046756571,19,0,102,389,716.52,7193,41616,9219,97.5,-498.5,-36,41048,41028,41476,40884,41402,15,-749,40605,40586,40613,-360,40535,41618
01125,AL,Tuscaloosa,0.497,7.364,209355,3.891,3.472,1.337,18.06,7.65,4.71,1.587834162,147.27,21.47,10.81,65.04,29.49,1.18,0.23,3.06,1.08,13.69,19.25,52.26,30.75,179.30,54.68,126611,57401,2293,455,5949,2099,3.662717675,0.438381673,0.910223895,1.329114798,11.56216191,29.8673503,21.2670712,6.987628769,30.31578782,2.71,15.22126584,8.876884179,63.15091394,7553,206213,0.172637031,27127,38097,14748,127554,38669,72379,1.308355923,8913,904,962,6425,45708,11017,72379,1.625018791,3351,0.042674322,88,356,2698,1877,1321.75,21050,194656,41786,2626.5,7783.5,12654.5,198807,201084,194996,203086,196745,2608,6771,204767,206464,207618,7588,208319,194667
01127,AL,Walker,-0.232,-5.188,63521,-2.302,-2.887,0.157,-5.22,-1.52,-1.00,0.463159684,84.71,22.54,16.25,90.40,5.80,0.28,0.35,1.95,1.24,-6.58,-10.13,35.71,18.27,115.32,35.74,60587,3885,190,233,1307,828,1.400151954,0.077527794,0.34577396,0.850774884,19.13550051,37.09921288,22.0594121,10.13474452,11.57112999,2.54,13.18501358,12.89343346,76.07045854,903,64493,0,9921,16685,8606,44974,5204,25036,0.396942304,4558,50,213,3228,19045,3301,25036,0.890019072,574,0.012404447,8,0,256,223,791.19,10894,67023,15107,327,-707.5,-1070,66104,65777,66997,65338,66585,105,-1934,64931,64533,63895,-1542,63669,67020
01129,AL,Washington,-0.463,-7.375,16326,-5.685,-1.691,0.953,-2.85,-8.32,2.19,-0.019335948,16.28,25.50,14.73,65.16,24.80,0.10,7.93,0.86,1.18,-1.87,-9.51,80.00,8.74,-5.63,31.01,11455,4360,18,1394,151,207,1.05149312,0.138196239,0.516733762,0.216414183,19.55706688,43.19469875,17.89170808,8.230883251,11.12564304,2.75,14.21674713,12.26901948,83.80223073,175,16643,0,2052,4954,2243,11469,1276,6007,0.372528991,944,23,13,737,5034,854,6007,0.516733762,86,0.024034128,4,0,62,86,1080.21,2590,17581,4484,-3.5,396.5,-1506,17146,16897,17626,16868,17355,168,-298,16832,16621,16522,-1002,16402,17580
01131,AL,Wilcox,-2.132,-10.268,10373,-9.256,-1.012,0,-11.48,-8.98,3.59,0.09274287,13.13,26.99,15.01,26.65,72.15,0.03,0.12,0.62,0.44,-13.87,-10.64,-50.00,-26.32,-25.77,104.00,3110,8420,4,14,72,51,0.536589879,0,0.018503099,0.736067298,23.07051638,40.29705719,19.2948362,4.830649639,12.50694059,2.77,20.39957939,13.53838065,64.95793901,58,10809,0,1390,2903,1662,7204,901,3804,0.51808678,348,0,28,515,2471,776,3804,0.018503099,2,0,0,0,56,2,888.50,1752,11670,3150,12,465,-1162.5,11302,11145,11560,10946,11438,0,-117,10896,10844,10691,-1070,10599,11664
01133,AL,Winston,-0.27,-3.207,23629,-0.696,-2.511,0.041,-1.45,-2.26,-0.94,0.931327192,39.94,21.64,17.70,94.91,0.47,0.24,0.57,2.61,1.44,-3.40,23.66,96.67,29.91,71.77,75.62,23237,115,59,139,639,353,1.084816754,0.046073298,0.892146597,0.946506434,21.85172253,37.3603352,20.08263501,7.169459963,13.5358473,2.5,10.1988727,15.0058492,78.97479528,259,23875,0,3451,6420,3755,17184,2326,9403,0.058638743,1232,11,89,1411,7426,959,9403,0.934031414,223,0.046073298,11,0,14,213,612.98,4333,24484,5299,231.5,-233,-563,24193,24189,24412,24139,24362,10,-613,23930,23907,23760,-170,23693,24488
02000,AK,Alaska,-0.489,2.47,731545,-6.024,8.495,2.256,13.29,0.28,11.89,1.440291864,1.24,26.38,7.74,64.11,3.09,5.27,14.44,5.53,7.30,7.44,4.16,51.40,6.27,51.82,51.92,455320,21949,37459,102556,39249,51875,7.77220805,1.1148032,0.562885571,2.088676015,7.276122137,28.01830334,27.09057684,8.383867774,29.23112991,2.81,10.58422959,7.33048741,63.98276665,57399,738516,0.328225793,129419,133851,34760,477727,139645,253462,4.323399899,40052,8233,5294,18580,162172,26827,253462,1.054953447,7791,0.319018139,2356,2424,31929,4157,570640.95,54938,710231,187378,9044.5,74659,1752,730443,737068,713910,736283,722128,16107,60644,737498,741456,739700,-43009,735139,710249
02013,AK,Aleutians East,-1.708,5.401,3337,3.411,1.99,21.257,16.46,-1.32,5.03,1.893798737,0.45,11.81,4.93,13.53,6.75,35.43,27.67,12.26,4.87,-18.43,404.76,56.32,-13.01,13.57,93.67,425,212,1113,869,385,153,32.64233577,1.810218978,4.759124088,3.255813953,13.57603337,40.23511566,25.78687903,7.660219947,12.74175199,2.6,13.13953488,6.511627907,61.86046512,1118,3425,3.124087591,680,1061,358,2637,336,860,20.35036496,202,62,28,56,532,113,860,5.197080292,178,2.01459854,69,107,697,163,6981.94,155,3141,371,51,135.5,-35.5,3294,3343,3166,3346,3259,673,63,3373,3363,3455,108,3395,3141
