FIPS,State,County,variable,value
39000,Ohio,Ohio,early_daily_vaccinations_per_million,5151.285714285715
40000,Oklahoma,Oklahoma,early_daily_vaccinations_per_million,4243.571428571428
41000,Oregon,Oregon,early_daily_vaccinations_per_million,4454.714285714285
42000,Pennsylvania,Pennsylvania,early_daily_vaccinations_per_million,4854.285714285715
44000,Rhode Island,Rhode Island,early_daily_vaccinations_per_million,4525.285714285715
45000,South Carolina,South Carolina,early_daily_vaccinations_per_million,4456.285714285715
46000,South Dakota,South Dakota,early_daily_vaccinations_per_million,6600.857142857143
47000,Tennessee,Tennessee,early_daily_vaccinations_per_million,3562.285714285714
48000,Texas,Texas,early_daily_vaccinations_per_million,3677.5714285714284
49000,Utah,Utah,early_daily_vaccinations_per_million,2452.0
50000,Vermont,Vermont,early_daily_vaccinations_per_million,5313.428571428572
51000,Virginia,Virginia,early_daily_vaccinations_per_million,4888.0
53000,Washington,Washington,early_daily_vaccinations_per_million,4709.428571428572
54000,West Virginia,West Virginia,early_daily_vaccinations_per_million,5635.142857142857
55000,Wisconsin,Wisconsin,early_daily_vaccinations_per_million,5680.428571428572
56000,Wyoming,Wyoming,early_daily_vaccinations_per_million,6905.571428571428
01000,Alabama,Alabama,early_people_vaccinated_per_hundred,10.423333333333334
02000,Alaska,Alaska,early_people_vaccinated_per_hundred,18.51
04000,Arizona,Arizona,early_people_vaccinated_per_hundred,12.9
05000,Arkansas,Arkansas,early_people_vaccinated_per_hundred,11.61
06000,California,California,early_people_vaccinated_per_hundred,12.350000000000001
08000,Colorado,Colorado,early_people_vaccinated_per_hundred,12.530000000000001
09000,Connecticut,Connecticut,early_people_vaccinated_per_hundred,14.645000000000001
10000,Delaware,Delaware,early_people_vaccinated_per_hundred,12.604999999999999
12000,Florida,Florida,early_people_vaccinated_per_hundred,11.995
13000,Georgia,Georgia,early_people_vaccinated_per_hundred,10.238333333333333
15000,Hawaii,Hawaii,early_people_vaccinated_per_hundred,12.975000000000001
16000,Idaho,Idaho,early_people_vaccinated_per_hundred,10.973333333333331
17000,Illinois,Illinois,early_people_vaccinated_per_hundred,12.305
18000,Indiana,Indiana,early_people_vaccinated_per_hundred,12.03
19000,Iowa,Iowa,early_people_vaccinated_per_hundred,12.065
20000,Kansas,Kansas,early_people_vaccinated_per_hundred,10.626666666666667
21000,Kentucky,Kentucky,early_people_vaccinated_per_hundred,11.695
22000,Louisiana,Louisiana,early_people_vaccinated_per_hundred,11.715000000000002
23000,Maine,Maine,early_people_vaccinated_per_hundred,12.935
24000,Maryland,Maryland,early_people_vaccinated_per_hundred,11.073333333333332
25000,Massachusetts,Massachusetts,early_people_vaccinated_per_hundred,13.288333333333334
26000,Michigan,Michigan,early_people_vaccinated_per_hundred,11.655000000000001
27000,Minnesota,Minnesota,early_people_vaccinated_per_hundred,12.463333333333333
28000,Mississippi,Mississippi,early_people_vaccinated_per_hundred,10.939999999999998
29000,Missouri,Missouri,early_people_vaccinated_per_hundred,10.758333333333333
30000,Montana,Montana,early_people_vaccinated_per_hundred,13.213333333333333
31000,Nebraska,Nebraska,early_people_vaccinated_per_hundred,11.041666666666666
32000,Nevada,Nevada,early_people_vaccinated_per_hundred,11.505
33000,New Hampshire,New Hampshire,early_people_vaccinated_per_hundred,11.585
34000,New Jersey,New Jersey,early_people_vaccinated_per_hundred,12.195
35000,New Mexico,New Mexico,early_people_vaccinated_per_hundred,15.601666666666665
36000,New York,New York,early_people_vaccinated_per_hundred,11.186666666666667
37000,North Carolina,North Carolina,early_people_vaccinated_per_hundred,11.951666666666666
38000,North Dakota,North Dakota,early_people_vaccinated_per_hundred,14.32
39000,Ohio,Ohio,early_people_vaccinated_per_hundred,11.565
40000,Oklahoma,Oklahoma,early_people_vaccinated_per_hundred,12.943333333333335
41000,Oregon,Oregon,early_people_vaccinated_per_hundred,11.906666666666666
42000,Pennsylvania,Pennsylvania,early_people_vaccinated_per_hundred,11.57
44000,Rhode Island,Rhode Island,early_people_vaccinated_per_hundred,10.463333333333333
45000,South Carolina,South Carolina,early_people_vaccinated_per_hundred,11.068333333333333
46000,South Dakota,South Dakota,early_people_vaccinated_per_hundred,14.176666666666668
47000,Tennessee,Tennessee,early_people_vaccinated_per_hundred,10.24
48000,Texas,Texas,early_people_vaccinated_per_hundred,10.683333333333332
49000,Utah,Utah,early_people_vaccinated_per_hundred,10.183333333333332
50000,Vermont,Vermont,early_people_vaccinated_per_hundred,12.955
51000,Virginia,Virginia,early_people_vaccinated_per_hundred,12.700000000000001
53000,Washington,Washington,early_people_vaccinated_per_hundred,12.165
54000,West Virginia,West Virginia,early_people_vaccinated_per_hundred,14.623333333333333
55000,Wisconsin,Wisconsin,early_people_vaccinated_per_hundred,13.216666666666669
56000,Wyoming,Wyoming,early_people_vaccinated_per_hundred,13.476666666666667
01000,Alabama,Alabama,early_people_fully_vaccinated_per_hundred,3.440000000000001
02000,Alaska,Alaska,early_people_fully_vaccinated_per_hundred,9.03
04000,Arizona,Arizona,early_people_fully_vaccinated_per_hundred,4.013333333333334
05000,Arkansas,Arkansas,early_people_fully_vaccinated_per_hundred,4.691666666666666
06000,California,California,early_people_fully_vaccinated_per_hundred,3.9883333333333333
08000,Colorado,Colorado,early_people_fully_vaccinated_per_hundred,5.623333333333332
09000,Connecticut,Connecticut,early_people_fully_vaccinated_per_hundred,6.396666666666667
10000,Delaware,Delaware,early_people_fully_vaccinated_per_hundred,3.9083333333333337
12000,Florida,Florida,early_people_fully_vaccinated_per_hundred,5.734999999999999
13000,Georgia,Georgia,early_people_fully_vaccinated_per_hundred,4.306666666666666
15000,Hawaii,Hawaii,early_people_fully_vaccinated_per_hundred,5.436666666666667
16000,Idaho,Idaho,early_people_fully_vaccinated_per_hundred,3.9883333333333333
17000,Illinois,Illinois,early_people_fully_vaccinated_per_hundred,3.578333333333333
18000,Indiana,Indiana,early_people_fully_vaccinated_per_hundred,4.823333333333333
19000,Iowa,Iowa,early_people_fully_vaccinated_per_hundred,4.003333333333333
20000,Kansas,Kansas,early_people_fully_vaccinated_per_hundred,3.936666666666666
21000,Kentucky,Kentucky,early_people_fully_vaccinated_per_hundred,4.694999999999999
22000,Louisiana,Louisiana,early_people_fully_vaccinated_per_hundred,5.738333333333333
23000,Maine,Maine,early_people_fully_vaccinated_per_hundred,4.928333333333334
24000,Maryland,Maryland,early_people_fully_vaccinated_per_hundred,4.451666666666667
25000,Massachusetts,Massachusetts,early_people_fully_vaccinated_per_hundred,4.348333333333333
26000,Michigan,Michigan,early_people_fully_vaccinated_per_hundred,5.488333333333333
27000,Minnesota,Minnesota,early_people_fully_vaccinated_per_hundred,4.648333333333333
28000,Mississippi,Mississippi,early_people_fully_vaccinated_per_hundred,4.1483333333333325
29000,Missouri,Missouri,early_people_fully_vaccinated_per_hundred,4.2683333333333335
30000,Montana,Montana,early_people_fully_vaccinated_per_hundred,5.19
31000,Nebraska,Nebraska,early_people_fully_vaccinated_per_hundred,5.103333333333333
32000,Nevada,Nevada,early_people_fully_vaccinated_per_hundred,3.9516666666666667
33000,New Hampshire,New Hampshire,early_people_fully_vaccinated_per_hundred,5.095
34000,New Jersey,New Jersey,early_people_fully_vaccinated_per_hundred,4.726666666666667
35000,New Mexico,New Mexico,early_people_fully_vaccinated_per_hundred,7.253333333333334
36000,New York,New York,early_people_fully_vaccinated_per_hundred,5.045000000000001
37000,North Carolina,North Carolina,early_people_fully_vaccinated_per_hundred,5.166666666666666
38000,North Dakota,North Dakota,early_people_fully_vaccinated_per_hundred,6.923333333333335
39000,Ohio,Ohio,early_people_fully_vaccinated_per_hundred,4.431666666666667
40000,Oklahoma,Oklahoma,early_people_fully_vaccinated_per_hundred,5.539999999999999
41000,Oregon,Oregon,early_people_fully_vaccinated_per_hundred,5.093333333333334
42000,Pennsylvania,Pennsylvania,early_people_fully_vaccinated_per_hundred,4.038333333333333
44000,Rhode Island,Rhode Island,early_people_fully_vaccinated_per_hundred,4.825
45000,South Carolina,South Carolina,early_people_fully_vaccinated_per_hundred,3.8983333333333334
46000,South Dakota,South Dakota,early_people_fully_vaccinated_per_hundred,6.613333333333333
47000,Tennessee,Tennessee,early_people_fully_vaccinated_per_hundred,4.721666666666667
48000,Texas,Texas,early_people_fully_vaccinated_per_hundred,4.358333333333333
49000,Utah,Utah,early_people_fully_vaccinated_per_hundred,3.898333333333333
50000,Vermont,Vermont,early_people_fully_vaccinated_per_hundred,6.128333333333333
51000,Virginia,Virginia,early_people_fully_vaccinated_per_hundred,4.64
53000,Washington,Washington,early_people_fully_vaccinated_per_hundred,4.32
54000,West Virginia,West Virginia,early_people_fully_vaccinated_per_hundred,8.424999999999999
55000,Wisconsin,Wisconsin,early_people_fully_vaccinated_per_hundred,4.6883333333333335
56000,Wyoming,Wyoming,early_people_fully_vaccinated_per_hundred,5.421666666666667
01000,Alabama,Alabama,early_share_doses_used,0.6579999999999999
02000,Alaska,Alaska,early_share_doses_used,0.7174999999999999
04000,Arizona,Arizona,early_share_doses_used,0.8280000000000002
05000,Arkansas,Arkansas,early_share_doses_used,0.7506666666666667
06000,California,California,early_share_doses_used,0.7528333333333334
08000,Colorado,Colorado,early_share_doses_used,0.8253333333333331
09000,Connecticut,Connecticut,early_share_doses_used,0.8206666666666665
10000,Delaware,Delaware,early_share_doses_used,0.8321666666666667
12000,Florida,Florida,early_share_doses_used,0.8026666666666666
13000,Georgia,Georgia,early_share_doses_used,0.7265
15000,Hawaii,Hawaii,early_share_doses_used,0.7586666666666666
16000,Idaho,Idaho,early_share_doses_used,0.8146666666666667
17000,Illinois,Illinois,early_share_doses_used,0.7461666666666668
18000,Indiana,Indiana,early_share_doses_used,0.7824999999999999
19000,Iowa,Iowa,early_share_doses_used,0.7963333333333332
20000,Kansas,Kansas,early_share_doses_used,0.7118333333333333
21000,Kentucky,Kentucky,early_share_doses_used,0.7800000000000001
22000,Louisiana,Louisiana,early_share_doses_used,0.8681666666666668
23000,Maine,Maine,early_share_doses_used,0.75
24000,Maryland,Maryland,early_share_doses_used,0.7223333333333334
25000,Massachusetts,Massachusetts,early_share_doses_used,0.7776666666666666
26000,Michigan,Michigan,early_share_doses_used,0.8033333333333332
27000,Minnesota,Minnesota,early_share_doses_used,0.8041666666666667
28000,Mississippi,Mississippi,early_share_doses_used,0.7180000000000001
29000,Missouri,Missouri,early_share_doses_used,0.7919999999999999
30000,Montana,Montana,early_share_doses_used,0.8885
31000,Nebraska,Nebraska,early_share_doses_used,0.717
32000,Nevada,Nevada,early_share_doses_used,0.8056666666666666
33000,New Hampshire,New Hampshire,early_share_doses_used,0.7040000000000001
34000,New Jersey,New Jersey,early_share_doses_used,0.8401666666666666
35000,New Mexico,New Mexico,early_share_doses_used,0.9744999999999999
36000,New York,New York,early_share_doses_used,0.7988333333333334
37000,North Carolina,North Carolina,early_share_doses_used,0.8291666666666666
38000,North Dakota,North Dakota,early_share_doses_used,0.9511666666666666
39000,Ohio,Ohio,early_share_doses_used,0.7771666666666667
40000,Oklahoma,Oklahoma,early_share_doses_used,0.8244999999999999
41000,Oregon,Oregon,early_share_doses_used,0.8133333333333335
42000,Pennsylvania,Pennsylvania,early_share_doses_used,0.7136666666666667
44000,Rhode Island,Rhode Island,early_share_doses_used,0.6808333333333333
45000,South Carolina,South Carolina,early_share_doses_used,0.8066666666666666
46000,South Dakota,South Dakota,early_share_doses_used,0.8603333333333333
47000,Tennessee,Tennessee,early_share_doses_used,0.7231666666666667
48000,Texas,Texas,early_share_doses_used,0.8261666666666665
49000,Utah,Utah,early_share_doses_used,0.8913333333333333
50000,Vermont,Vermont,early_share_doses_used,0.7888333333333333
51000,Virginia,Virginia,early_share_doses_used,0.8583333333333333
53000,Washington,Washington,early_share_doses_used,0.8353333333333334
54000,West Virginia,West Virginia,early_share_doses_used,0.9286666666666666
55000,Wisconsin,Wisconsin,early_share_doses_used,0.8560000000000002
56000,Wyoming,Wyoming,early_share_doses_used,0.8221666666666666
